Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Category
58455.0,12562.0,128.0,2534.0,249.0,-6628.7,0
118000.0,16192.0,58.0,4425.0,271.0,-4020.8,3
58846.0,14716.0,35.0,2189.0,215.0,-5398.2,3
116000.0,14726.0,59.0,4427.0,270.0,-6079.7,2
4729.3,7856.3,38.0,272.0,132.0,-2626.9,5
12335.0,7939.4,91.0,620.0,135.0,-3051.1,3
37854.0,10196.0,133.0,1750.0,204.0,-4192.0,2
54961.0,9227.6,5.0,2310.0,145.0,-4456.7,0
1221.2,4403.9,23.0,100.0,63.0,-1339.1,0
143000.0,13463.0,162.0,6056.0,309.0,-6330.4,3
91397.0,11385.0,52.0,3885.0,254.0,-6589.3,3
37955.0,9279.3,49.0,2054.0,181.0,-3711.6,5
74417.0,12752.0,28.0,3629.0,250.0,-3970.4,3
52628.0,14646.0,51.0,2060.0,224.0,-2429.8,3
17856.0,8188.5,24.0,1067.0,146.0,-3751.8,0
16224.0,8230.8,87.0,845.0,142.0,-2888.8,4
51150.0,9106.3,31.0,2599.0,188.0,-3779.8,2
10332.0,6575.3,13.0,689.0,109.0,-3319.3,3
36019.0,9797.7,43.0,1997.0,195.0,-4090.2,5
123000.0,13846.0,39.0,5112.0,296.0,-3641.3,0
82758.0,12388.0,98.0,3976.0,253.0,-6261.5,0
6918.3,7522.2,31.0,427.0,107.0,-2146.9,5
172000.0,17330.0,68.0,6747.0,404.0,-5541.1,3
9615.8,8549.8,23.0,555.0,138.0,-2812.6,3
202000.0,18443.0,65.0,6291.0,368.0,-8406.8,0
11051.0,8637.2,30.0,653.0,157.0,-3197.9,5
64545.0,10571.0,34.0,3051.0,243.0,-6935.6,0
330000.0,17560.0,55.0,11262.0,397.0,-12519.0,0
5181.2,7145.3,29.0,225.0,84.0,-1280.6,0
4093.7,6615.8,68.0,248.0,101.0,-2444.2,4
13993.0,9136.7,25.0,730.0,148.0,-2857.5,4
82931.0,15026.0,69.0,2060.0,223.0,-2169.5,4
143000.0,13733.0,160.0,6056.0,309.0,-6205.0,4
45568.0,11019.0,98.0,1993.0,191.0,-7087.1,0
16842.0,9876.0,78.0,972.0,173.0,-3658.9,2
2139.9,3698.7,3.0,160.0,42.0,-599.77,5
518000.0,27540.0,167.0,15335.0,581.0,-10592.0,0
9178.2,7816.1,25.0,516.0,102.0,-982.86,5
28645.0,8778.9,36.0,1627.0,179.0,-3385.0,5
176000.0,16848.0,78.0,6745.0,402.0,-6280.4,4
26613.0,7740.2,92.0,1520.0,157.0,-3037.1,4
10095.0,9494.0,41.0,586.0,153.0,-2630.5,2
57685.0,14427.0,48.0,2536.0,303.0,-6588.7,0
1951.1,4266.2,5.0,165.0,62.0,-1064.0,3
52134.0,9626.7,54.0,2598.0,187.0,-2759.0,5
141000.0,16997.0,239.0,5114.0,349.0,-9108.5,0
71637.0,12597.0,55.0,3211.0,261.0,-5531.7,5
517000.0,22484.0,138.0,18066.0,540.0,-12228.0,4
1948.6,4532.6,3.0,166.0,62.0,-1041.3,3
3276.4,4974.5,36.0,250.0,72.0,-1196.0,3
470000.0,24677.0,45.0,15504.0,482.0,-12801.0,3
9168.4,6977.3,66.0,516.0,107.0,-1965.5,5
4465.2,8233.1,47.0,270.0,130.0,-2477.4,4
51613.0,13907.0,42.0,2463.0,234.0,-4000.6,3
12866.0,7997.4,16.0,806.0,133.0,-2667.0,4
38909.0,10645.0,37.0,2118.0,192.0,-4301.6,4
519000.0,22823.0,126.0,18068.0,539.0,-11617.0,4
55608.0,12593.0,57.0,2191.0,225.0,-3611.1,4
57810.0,12139.0,52.0,2670.0,218.0,-2369.9,0
1372.1,4036.8,32.0,103.0,51.0,-970.34,5
260000.0,24676.0,97.0,8351.0,538.0,-7430.1,3
14513.0,7618.2,85.0,808.0,121.0,-2309.2,3
10293.0,9667.8,37.0,586.0,153.0,-1809.9,3
27384.0,7737.9,92.0,1520.0,157.0,-2887.4,4
7667.8,5936.0,74.0,456.0,103.0,-1818.2,2
58333.0,10499.0,131.0,2903.0,218.0,-4596.5,3
161000.0,19417.0,88.0,6291.0,387.0,-8350.1,3
38795.0,8946.0,46.0,2055.0,180.0,-3869.6,5
74019.0,12396.0,30.0,3630.0,248.0,-4621.3,2
90520.0,13161.0,47.0,3886.0,253.0,-5461.0,3
91690.0,11157.0,170.0,4336.0,262.0,-7129.2,0
117000.0,14853.0,68.0,4425.0,270.0,-5740.1,2
11798.0,6910.0,27.0,764.0,105.0,-1570.0,3
5243.7,6585.2,12.0,292.0,79.0,-1678.5,2
116000.0,15664.0,49.0,4427.0,270.0,-4778.9,3
115000.0,11359.0,48.0,4905.0,235.0,-3620.6,2
23613.0,9062.8,23.0,1259.0,158.0,-3635.0,0
28926.0,10985.0,53.0,1520.0,195.0,-1449.1,5
1901.5,5136.7,8.0,165.0,77.0,-1716.8,0
12447.0,9524.2,93.0,618.0,135.0,-2671.2,3
105000.0,13243.0,69.0,4618.0,321.0,-6198.9,3
13934.0,7199.9,87.0,808.0,120.0,-2364.6,4
113000.0,13454.0,43.0,4521.0,248.0,-5375.2,0
68726.0,16121.0,324.0,3055.0,299.0,-5260.9,0
48.59,2630.2,96.0,5.0,33.0,-283.86,3
73401.0,12363.0,26.0,3631.0,248.0,-4490.1,2
9408.0,7843.9,99.0,490.0,129.0,-3004.6,2
37919.0,8145.5,13.0,1886.0,196.0,-2801.2,3
367000.0,19058.0,111.0,12969.0,471.0,-14247.0,0
116000.0,15708.0,54.0,4427.0,272.0,-5050.7,2
29048.0,8218.4,22.0,1633.0,145.0,-3158.8,0
53594.0,10815.0,67.0,2192.0,223.0,-3979.1,2
25469.0,8741.3,44.0,1365.0,156.0,-1869.8,5
26378.0,9956.4,23.0,1411.0,179.0,-3756.7,0
9015.4,7994.9,27.0,554.0,137.0,-2860.2,4
4830.1,5936.9,24.0,342.0,85.0,-1690.2,1
33327.0,12373.0,37.0,1421.0,226.0,-5327.0,0
39412.0,9318.1,77.0,2063.0,199.0,-5474.1,0
519000.0,20873.0,155.0,18068.0,540.0,-12067.0,4
7143.8,5953.1,32.0,544.0,94.0,-1580.1,2
9778.9,8173.3,30.0,553.0,139.0,-3143.1,3
63167.0,12931.0,30.0,2528.0,236.0,-4660.8,0
160000.0,18424.0,90.0,6289.0,388.0,-9439.8,4
280000.0,24189.0,71.0,8871.0,539.0,-12901.0,3
280000.0,23099.0,264.0,8741.0,464.0,-13216.0,0
7303.0,6302.8,57.0,484.0,112.0,-2548.0,0
41131.0,9916.7,24.0,1412.0,148.0,-4655.7,0
81063.0,14334.0,225.0,3372.0,258.0,-6370.5,0
9021.3,7705.0,23.0,516.0,102.0,-1671.5,5
7336.9,7474.0,29.0,482.0,105.0,-2443.8,0
19399.0,9495.7,68.0,974.0,136.0,-3530.8,0
2193.2,3987.5,21.0,166.0,55.0,-1081.8,1
12464.0,8718.2,65.0,620.0,135.0,-2762.0,4
9375.2,8250.2,23.0,554.0,137.0,-2853.6,4
3751.6,5061.0,9.0,292.0,79.0,-2350.9,4
10504.0,9005.2,70.0,591.0,180.0,-2947.7,0
38530.0,9755.8,33.0,1523.0,209.0,-2126.4,0
55582.0,10046.0,19.0,2386.0,180.0,-4588.5,0
116000.0,15663.0,52.0,4426.0,271.0,-5760.2,2
25884.0,8519.9,45.0,1363.0,155.0,-2420.3,5
22946.0,8384.5,19.0,1206.0,147.0,-2679.9,0
5280.3,5416.5,23.0,369.0,87.0,-2694.8,0
13576.0,9023.3,13.0,729.0,149.0,-2985.3,3
1316.2,3583.7,30.0,99.0,41.0,-644.48,2
5687.8,7401.9,17.0,293.0,80.0,-1658.7,2
26661.0,8627.5,35.0,1415.0,165.0,-2718.9,4
34991.0,10900.0,111.0,1691.0,207.0,-4220.0,5
245000.0,18183.0,90.0,7956.0,416.0,-9491.0,0
26795.0,9099.1,98.0,1402.0,158.0,-2943.0,4
5112.7,5928.0,23.0,342.0,86.0,-1471.1,1
60789.0,13158.0,28.0,2755.0,248.0,-5719.4,3
17165.0,9843.5,75.0,973.0,171.0,-3831.6,5
7130.4,7726.7,84.0,401.0,128.0,-2799.3,0
38842.0,10236.0,31.0,2118.0,193.0,-4074.0,4
117000.0,15217.0,53.0,4425.0,272.0,-4469.3,2
128000.0,13458.0,54.0,5316.0,302.0,-5575.6,0
545000.0,23695.0,162.0,14153.0,597.0,-12584.0,0
9784.1,6980.0,18.0,622.0,124.0,-2583.3,3
10495.0,8177.5,88.0,588.0,138.0,-3037.3,3
2015.9,4263.5,6.0,166.0,64.0,-1066.6,3
85696.0,11250.0,20.0,3451.0,220.0,-2720.6,3
109000.0,16410.0,52.0,4620.0,323.0,-6909.1,4
25336.0,8367.3,43.0,1520.0,156.0,-3125.0,3
11548.0,9101.3,39.0,653.0,157.0,-3075.8,4
9288.9,7400.0,16.0,554.0,139.0,-3188.2,2
58341.0,10799.0,136.0,2905.0,216.0,-4425.6,2
11128.0,5675.4,29.0,764.0,103.0,-1888.4,4
24161.0,9398.8,17.0,1112.0,165.0,-1850.6,2
8055.6,8007.1,21.0,489.0,139.0,-3988.8,0
161000.0,16345.0,81.0,6745.0,353.0,-7694.4,2
23630.0,10433.0,26.0,1112.0,165.0,-991.45,3
68073.0,12824.0,103.0,2680.0,291.0,-6167.7,0
1268.7,3239.4,29.0,101.0,39.0,-683.76,2
67472.0,10182.0,28.0,3204.0,206.0,-6429.4,0
161000.0,16559.0,80.0,6290.0,387.0,-12099.0,3
120000.0,15851.0,57.0,4426.0,272.0,-4448.2,3
17281.0,6814.1,69.0,1061.0,124.0,-3212.4,0
257000.0,20205.0,256.0,8475.0,407.0,-9970.9,0
18263.0,9907.6,30.0,1018.0,164.0,-4163.1,0
114000.0,15031.0,63.0,4425.0,271.0,-4320.2,3
52484.0,9491.3,28.0,2600.0,187.0,-3868.7,3
52725.0,11245.0,146.0,2602.0,245.0,-8662.2,0
10808.0,7916.5,26.0,554.0,132.0,-2181.4,0
86044.0,10994.0,17.0,3450.0,219.0,-2960.5,4
8894.2,7396.9,33.0,515.0,102.0,-1319.6,4
23529.0,8394.4,15.0,1312.0,161.0,-4725.2,0
65905.0,13205.0,52.0,2829.0,311.0,-6695.1,0
11465.0,9293.0,44.0,655.0,157.0,-2997.0,4
66063.0,13986.0,57.0,2193.0,225.0,-4057.3,4
39008.0,9178.0,22.0,1886.0,196.0,-2200.3,3
31389.0,11036.0,105.0,1693.0,204.0,-4201.9,5
48316.0,9278.0,23.0,2595.0,189.0,-3715.7,0
163000.0,20713.0,88.0,5537.0,448.0,-8879.2,2
537000.0,28232.0,67.0,10981.0,532.0,-13817.0,0
74815.0,12396.0,32.0,3631.0,249.0,-4978.8,2
47390.0,13582.0,69.0,2061.0,273.0,-5794.4,4
17969.0,7143.6,1.0,806.0,110.0,-3997.1,0
25802.0,10662.0,44.0,1110.0,166.0,-1259.4,4
4188.1,5206.8,15.0,319.0,89.0,-2125.7,0
20678.0,8951.0,64.0,1165.0,153.0,-2684.3,5
282000.0,22671.0,67.0,9277.0,468.0,-9677.0,5
36167.0,12130.0,31.0,1112.0,166.0,-1230.2,4
49505.0,10137.0,32.0,2677.0,215.0,-4395.2,0
11214.0,8636.2,38.0,655.0,156.0,-3099.0,4
12036.0,8636.7,91.0,618.0,136.0,-2762.0,3
157000.0,13005.0,38.0,6063.0,288.0,-10049.0,0
336000.0,21043.0,108.0,11563.0,461.0,-9080.3,4
543000.0,30241.0,113.0,16060.0,708.0,-14115.0,0
25782.0,9242.1,29.0,1414.0,174.0,-3375.5,4
9008.5,7328.1,70.0,518.0,108.0,-1906.4,4
59998.0,12921.0,28.0,2753.0,248.0,-5639.1,3
11214.0,5922.0,6.0,766.0,105.0,-2187.3,0
59818.0,10504.0,45.0,3051.0,214.0,-5664.3,0
34116.0,11605.0,51.0,1580.0,233.0,-3720.7,2
4173.9,5771.2,125.0,319.0,89.0,-1472.4,2
70495.0,12634.0,62.0,3210.0,263.0,-5371.3,5
411000.0,21498.0,65.0,14126.0,473.0,-8769.9,3
4765.8,8243.2,24.0,272.0,131.0,-2662.5,4
38840.0,10582.0,46.0,2118.0,193.0,-3838.3,3
162000.0,18631.0,107.0,6084.0,495.0,-10831.0,0
57138.0,12420.0,42.0,2397.0,264.0,-5169.6,0
280000.0,22717.0,60.0,9275.0,467.0,-9669.7,5
26702.0,9392.7,103.0,1402.0,158.0,-2914.2,4
34560.0,10154.0,88.0,1923.0,175.0,-3474.4,4
46781.0,11020.0,37.0,2060.0,216.0,-5876.4,0
116000.0,15776.0,58.0,4425.0,270.0,-5710.3,2
96048.0,15060.0,183.0,3633.0,341.0,-8518.1,0
205000.0,21631.0,70.0,6986.0,449.0,-10506.0,0
92396.0,13747.0,54.0,3886.0,255.0,-6910.6,4
47352.0,11097.0,43.0,2248.0,210.0,-6152.5,0
28573.0,9868.0,104.0,1402.0,157.0,-2817.0,4
49.025,2428.8,13.0,5.0,32.0,-515.61,3
12862.0,8039.9,26.0,806.0,131.0,-456.24,4
438000.0,27623.0,33.0,6517.0,375.0,-12121.0,0
15143.0,8734.9,81.0,804.0,151.0,-3349.0,0
135000.0,15484.0,44.0,5635.0,316.0,-7588.6,0
2950.0,5587.9,39.0,223.0,68.0,-1108.9,4
24661.0,9187.9,26.0,1017.0,142.0,-2880.6,0
60588.0,12985.0,43.0,2753.0,248.0,-3849.7,4
320000.0,20428.0,296.0,11274.0,452.0,-12276.0,0
14126.0,9176.2,30.0,730.0,148.0,-2658.4,4
20442.0,8149.1,88.0,1162.0,162.0,-3726.6,4
4437.6,4919.3,18.0,293.0,89.0,-1572.6,2
10067.0,5939.6,14.0,689.0,110.0,-3389.9,3
55498.0,9861.5,171.0,2674.0,213.0,-5278.2,0
37939.0,11384.0,36.0,1415.0,166.0,-1602.6,4
63943.0,12780.0,58.0,2827.0,251.0,-5419.9,0
71890.0,12275.0,32.0,3211.0,263.0,-5639.1,5
10965.0,5496.0,17.0,764.0,103.0,-2147.0,4
4361.8,5438.9,14.0,293.0,87.0,-786.09,1
20499.0,9029.7,82.0,1162.0,164.0,-3419.6,5
141000.0,14955.0,61.0,5843.0,316.0,-4388.8,4
387000.0,23661.0,106.0,9412.0,466.0,-137000.0,0
116000.0,15981.0,59.0,4425.0,271.0,-4279.6,3
36890.0,10207.0,41.0,1996.0,195.0,-4029.2,3
10573.0,8488.8,90.0,587.0,139.0,-2962.8,2
50858.0,9365.6,28.0,2598.0,188.0,-3601.7,3
15595.0,8046.9,28.0,771.0,141.0,-4191.4,0
1454.9,3907.4,40.0,132.0,51.0,-1015.1,2
9544.7,7976.1,26.0,515.0,103.0,-1649.7,5
63536.0,12265.0,90.0,2979.0,240.0,-5834.5,0
2733.9,4164.0,44.0,223.0,67.0,-1393.9,4
28169.0,10603.0,29.0,1520.0,193.0,-2640.7,4
59469.0,11897.0,55.0,2823.0,223.0,-3450.9,4
45238.0,12217.0,54.0,1814.0,216.0,-6606.8,0
4648.0,7009.4,12.0,206.0,85.0,-2419.0,1
93822.0,11522.0,29.0,3450.0,220.0,-1620.0,4
74940.0,12771.0,25.0,3289.0,230.0,-6172.8,0
83026.0,14265.0,51.0,3539.0,271.0,-4949.8,4
179000.0,17712.0,65.0,6745.0,402.0,-6711.0,3
24033.0,9228.0,20.0,1022.0,161.0,-5140.8,0
57824.0,12281.0,40.0,2191.0,223.0,-3518.3,4
10301.0,6514.8,13.0,689.0,110.0,-3180.2,3
148000.0,18643.0,76.0,5538.0,449.0,-8619.6,2
82144.0,13408.0,38.0,3540.0,273.0,-7319.1,3
28521.0,10769.0,61.0,1470.0,214.0,-3733.5,5
411000.0,21344.0,59.0,14126.0,473.0,-7690.4,4
2158.5,3834.7,19.0,166.0,55.0,-1138.5,1
16105.0,7085.2,23.0,1059.0,134.0,-3842.2,0
2168.5,4085.7,19.0,165.0,53.0,-1068.0,2
14014.0,7463.7,98.0,810.0,119.0,-2335.4,3
124000.0,20419.0,83.0,4629.0,435.0,-10384.0,0
69.628,2795.9,6.0,6.0,32.0,-360.22,3
1491.1,3900.4,39.0,132.0,53.0,-981.88,2
117000.0,14944.0,69.0,4427.0,272.0,-6369.6,5
61104.0,11995.0,37.0,2755.0,247.0,-5278.4,3
12439.0,7302.5,22.0,770.0,162.0,-2619.1,0
410000.0,22071.0,60.0,14124.0,472.0,-8819.2,2
145000.0,17270.0,80.0,5852.0,397.0,-10781.0,0
503000.0,29510.0,445.0,13657.0,714.0,-20413.0,0
149000.0,18232.0,65.0,5226.0,383.0,-7831.3,0
51213.0,10700.0,120.0,2535.0,208.0,-4540.2,4
9281.0,7770.5,26.0,517.0,103.0,-1000.8,5
85234.0,10991.0,22.0,3449.0,219.0,-2890.8,3
57.59,2506.8,91.0,4.0,34.0,-205.81,4
8995.8,7547.8,5.0,456.0,119.0,-2841.0,0
14148.0,7478.9,90.0,810.0,119.0,-2294.9,3
13335.0,8733.3,18.0,806.0,132.0,-2470.0,4
15746.0,6578.4,73.0,970.0,117.0,-2460.6,0
18924.0,9001.9,22.0,1068.0,155.0,-3351.0,0
57.452,2445.8,95.0,6.0,34.0,-155.85,2
9617.3,8685.6,98.0,490.0,131.0,-2575.2,2
3018.2,5010.3,38.0,250.0,71.0,-1150.5,2
20818.0,9499.3,161.0,1255.0,162.0,-3721.0,0
20052.0,7816.8,68.0,1157.0,144.0,-2961.1,3
407000.0,21783.0,65.0,14126.0,474.0,-9369.8,3
476000.0,23267.0,73.0,15505.0,483.0,-13801.0,3
13608.0,8466.7,13.0,730.0,147.0,-2899.3,4
39482.0,11787.0,114.0,1751.0,205.0,-3964.7,4
59520.0,14341.0,157.0,2611.0,304.0,-6650.4,2
17041.0,9689.2,76.0,973.0,172.0,-3778.8,4
39246.0,9239.6,15.0,1885.0,197.0,-2592.3,3
53829.0,11366.0,14.0,2330.0,217.0,-2356.6,0
2152.3,3918.3,20.0,165.0,53.0,-1110.5,2
2238.2,3871.6,21.0,166.0,53.0,-1115.8,1
111000.0,12392.0,40.0,5317.0,309.0,-7545.4,0
36766.0,10099.0,111.0,1752.0,205.0,-4673.8,0
73388.0,12756.0,19.0,3629.0,248.0,-5069.7,2
5299.3,6327.2,7.0,291.0,80.0,-2068.4,2
163000.0,17309.0,187.0,6184.0,390.0,-9380.9,0
172000.0,14885.0,59.0,6282.0,299.0,-6362.1,0
1174.9,4532.9,16.0,89.0,61.0,-913.55,0
47424.0,11551.0,32.0,2189.0,215.0,-6569.8,3
73587.0,12301.0,24.0,3629.0,249.0,-4579.5,2
115000.0,11961.0,54.0,4905.0,234.0,-3640.7,2
51776.0,11438.0,23.0,2677.0,217.0,-4110.3,3
102000.0,13734.0,53.0,4709.0,259.0,-7283.0,0
70844.0,12387.0,37.0,3210.0,261.0,-5662.4,5
11080.0,5795.2,21.0,764.0,103.0,-1914.1,4
16479.0,7636.7,81.0,969.0,134.0,-2631.6,5
12984.0,8022.2,32.0,805.0,133.0,-2583.4,4
4225.2,4626.7,11.0,316.0,78.0,-1939.0,2
44149.0,11001.0,57.0,2060.0,224.0,-3500.1,3
26797.0,9790.4,21.0,1413.0,166.0,-2028.5,4
11202.0,5803.6,23.0,763.0,103.0,-1949.6,4
20085.0,8718.0,78.0,1161.0,164.0,-3726.3,0
37810.0,9068.8,41.0,2055.0,180.0,-3840.6,5
52234.0,13487.0,52.0,2335.0,287.0,-6092.3,4
65023.0,12956.0,66.0,2821.0,222.0,547.0,4
14282.0,7254.9,88.0,808.0,121.0,-2412.9,3
61042.0,13274.0,37.0,2754.0,247.0,-4461.2,4
79280.0,12284.0,38.0,3538.0,272.0,-6990.7,3
10394.0,10216.0,35.0,586.0,154.0,-1880.2,3
26865.0,10100.0,33.0,1416.0,173.0,-3268.3,4
9203.6,6930.7,31.0,553.0,138.0,-3231.2,3
310000.0,23082.0,90.0,9834.0,481.0,-12776.0,0
36305.0,11688.0,24.0,1582.0,235.0,-3090.7,2
16606.0,8210.4,72.0,844.0,142.0,-2745.4,4
105000.0,16800.0,48.0,4251.0,333.0,-5773.3,0
12122.0,8472.7,89.0,619.0,136.0,-2733.3,3
10514.0,9822.1,35.0,586.0,153.0,-1730.7,3
8612.0,6964.6,30.0,517.0,102.0,-1072.0,5
258000.0,20427.0,75.0,8871.0,539.0,-13801.0,4
179000.0,18927.0,69.0,6747.0,402.0,-4792.4,4
139000.0,13645.0,45.0,5845.0,316.0,-4400.3,4
49120.0,10427.0,25.0,2677.0,217.0,-4488.2,4
19345.0,8340.5,25.0,1067.0,142.0,-2754.8,0
17428.0,9761.9,82.0,972.0,171.0,-3836.2,3
49575.0,13572.0,19.0,2187.0,214.0,-5758.7,3
411000.0,21224.0,59.0,14126.0,474.0,-8429.4,2
414000.0,22720.0,64.0,14125.0,474.0,-8280.0,3
80516.0,13523.0,56.0,3538.0,271.0,-5970.2,4
49613.0,12745.0,30.0,2188.0,214.0,-4689.5,4
26336.0,9517.3,25.0,1416.0,174.0,-3330.2,3
108000.0,16400.0,101.0,4072.0,364.0,-9849.2,0
11849.0,8657.8,58.0,519.0,119.0,-4308.7,0
117000.0,13194.0,186.0,5113.0,319.0,-7898.0,0
24192.0,9226.3,46.0,1308.0,147.0,-3163.6,0
52731.0,11156.0,53.0,2192.0,224.0,-3860.3,4
8580.4,8892.8,17.0,518.0,124.0,-3249.7,0
26760.0,8642.0,88.0,1520.0,157.0,-2780.4,4
17239.0,9209.5,32.0,931.0,184.0,-4268.6,1
28563.0,10124.0,26.0,1522.0,194.0,-2572.6,4
4132.4,5841.1,126.0,319.0,87.0,-1519.2,2
37922.0,10463.0,130.0,1751.0,205.0,-4228.1,2
7639.2,5640.6,76.0,458.0,104.0,-1963.4,2
5466.8,7368.1,8.0,344.0,105.0,-2076.0,0
216000.0,16604.0,49.0,7707.0,377.0,-9565.8,0
4037.4,4601.0,29.0,292.0,89.0,-1261.2,4
184000.0,14846.0,259.0,6978.0,404.0,-9679.9,0
60449.0,13035.0,24.0,2754.0,246.0,-4911.1,3
161000.0,18018.0,76.0,6291.0,389.0,-9760.2,3
29600.0,10718.0,75.0,1469.0,214.0,-4304.0,4
21264.0,8643.6,81.0,1157.0,146.0,-2827.4,5
251000.0,14152.0,75.0,10518.0,388.0,-5730.9,0
27490.0,9828.5,34.0,1520.0,195.0,-3680.4,4
34753.0,10071.0,124.0,1692.0,209.0,-4313.1,4
516000.0,22540.0,145.0,18068.0,540.0,-11625.0,4
47917.0,12512.0,34.0,2057.0,216.0,-4944.4,0
27558.0,9996.6,100.0,1523.0,199.0,-4172.5,0
7007.1,5280.8,5.0,479.0,88.0,-1345.0,0
9313.1,7988.7,68.0,516.0,108.0,-1814.7,4
19943.0,8739.4,83.0,1161.0,162.0,-3477.3,2
9695.7,8168.6,21.0,553.0,138.0,-2638.4,5
56593.0,14339.0,50.0,2188.0,216.0,-4168.1,4
117000.0,11953.0,313.0,4525.0,236.0,-5446.4,0
35980.0,10425.0,77.0,1637.0,202.0,-7150.6,0
4282.9,5036.9,20.0,291.0,88.0,-623.44,2
37167.0,10588.0,35.0,1998.0,196.0,-3331.5,3
186000.0,18059.0,45.0,5962.0,346.0,-6082.7,0
162000.0,19291.0,83.0,6291.0,387.0,-10300.0,3
119000.0,15631.0,70.0,4427.0,271.0,-1809.5,3
17124.0,9078.3,39.0,932.0,182.0,-3699.8,4
4387.6,4903.6,21.0,339.0,73.0,-1343.2,3
4196.2,5296.7,19.0,291.0,89.0,-1311.1,2
30636.0,9343.9,124.0,1746.0,172.0,-3183.8,5
162000.0,18579.0,87.0,6289.0,387.0,-5439.5,3
410000.0,20058.0,68.0,14126.0,473.0,-11999.0,2
148000.0,20946.0,93.0,5537.0,448.0,-7500.3,2
60881.0,11732.0,100.0,2905.0,217.0,-3893.4,4
70195.0,12228.0,45.0,3212.0,263.0,-5609.2,5
4976.7,6018.3,5.0,293.0,78.0,-1748.6,3
12063.0,8529.4,70.0,692.0,127.0,-2500.2,3
20471.0,8276.4,112.0,1163.0,162.0,-3577.7,4
35906.0,10874.0,46.0,1694.0,216.0,-3725.9,0
1887.2,4089.7,6.0,167.0,63.0,-1100.1,3
9442.2,7448.6,43.0,488.0,123.0,-2256.2,0
32427.0,10514.0,17.0,1524.0,209.0,-5082.2,0
3150.7,4500.0,12.0,246.0,65.0,-1832.0,0
14890.0,8750.8,15.0,770.0,161.0,-4901.7,0
13151.0,7424.2,14.0,807.0,130.0,-3446.3,0
11207.0,6055.5,14.0,763.0,102.0,-1869.0,4
7771.1,6697.6,56.0,368.0,93.0,-2867.9,0
128000.0,11843.0,116.0,5516.0,256.0,-5541.8,0
79195.0,12066.0,77.0,3791.0,262.0,-4972.4,0
23694.0,10110.0,42.0,1112.0,165.0,-2110.3,3
94378.0,13683.0,65.0,3884.0,253.0,-5150.2,4
168000.0,15715.0,60.0,6294.0,391.0,-7908.7,0
10684.0,8290.7,65.0,590.0,141.0,-2414.7,5
116000.0,17928.0,54.0,4258.0,372.0,-6273.0,0
36201.0,9758.2,44.0,1996.0,196.0,-3729.4,5
142000.0,15195.0,61.0,5845.0,314.0,-4392.7,4
116000.0,12337.0,42.0,4905.0,236.0,-1690.4,2
85868.0,12923.0,56.0,3717.0,307.0,-10960.0,0
79528.0,13088.0,34.0,3381.0,267.0,-6608.0,0
10028.0,9505.0,39.0,587.0,153.0,-1468.2,3
16386.0,9510.5,84.0,973.0,172.0,-8.429,4
28949.0,9311.4,31.0,1626.0,180.0,-3128.2,5
51261.0,11202.0,17.0,2677.0,216.0,-4499.9,4
357000.0,24517.0,67.0,11426.0,524.0,-12123.0,0
80051.0,13188.0,48.0,3539.0,273.0,-4570.9,3
32401.0,9130.6,91.0,1921.0,176.0,-3669.2,3
12412.0,9405.4,82.0,618.0,135.0,-2584.8,4
173000.0,14366.0,87.0,6523.0,321.0,-6330.2,0
61964.0,11570.0,45.0,2898.0,253.0,-5534.5,0
5921.5,5866.1,39.0,421.0,100.0,-2261.5,0
13946.0,9223.1,25.0,728.0,147.0,-2991.0,4
1444.7,3954.7,42.0,134.0,53.0,-1002.9,2
59345.0,15120.0,157.0,2610.0,306.0,-6605.6,3
29836.0,9680.1,105.0,1748.0,172.0,-3196.6,5
212000.0,22069.0,64.0,7472.0,585.0,-14223.0,0
4131.6,5721.3,115.0,318.0,88.0,-1488.8,2
10453.0,10096.0,33.0,587.0,153.0,-1489.8,2
58005.0,11008.0,35.0,2821.0,223.0,-3731.5,5
68491.0,11005.0,149.0,3374.0,247.0,-5153.0,2
67477.0,11391.0,142.0,3373.0,247.0,-5315.5,1
17007.0,9893.9,80.0,974.0,171.0,-3770.6,3
10251.0,6816.5,33.0,584.0,104.0,-1268.0,0
16196.0,9368.2,17.0,807.0,160.0,-3017.6,0
9557.4,7787.4,44.0,586.0,153.0,-2018.3,2
58185.0,12817.0,56.0,2822.0,223.0,-1549.6,4
147000.0,20950.0,92.0,5536.0,450.0,-7630.6,2
104000.0,13322.0,198.0,4333.0,278.0,-8537.1,0
8464.9,6495.9,11.0,554.0,116.0,-1580.5,0
27401.0,8799.6,63.0,1359.0,153.0,-4662.4,0
29614.0,10469.0,45.0,1690.0,184.0,-3379.0,0
79116.0,13524.0,29.0,3715.0,328.0,-4672.1,0
13314.0,6628.2,18.0,804.0,96.0,-1584.4,2
7351.1,6268.0,54.0,546.0,94.0,-1623.7,2
142000.0,17224.0,51.0,5330.0,368.0,-8455.4,0
459000.0,20321.0,50.0,15504.0,482.0,-13100.0,4
96992.0,14398.0,59.0,4248.0,293.0,-5507.0,5
200000.0,21635.0,62.0,6413.0,408.0,-10448.0,0
201000.0,16031.0,75.0,7344.0,385.0,-9010.5,0
162000.0,16962.0,70.0,6289.0,388.0,-11800.0,3
41248.0,11075.0,24.0,1807.0,182.0,-3252.2,0
